,datetime,generation_coal,generation_solar,generation_other_renewable,generation_outsourcing_estimated,demand,predicted
3904,2017-09-10 16:00:00,329,4384,103,0.0,991.7173,992.0238122163366
3905,2017-09-10 17:00:00,325,3851,104,0.0,981.121,974.0770848734555
3906,2017-09-10 18:00:00,317,2664,105,0.0,983.7557,983.4315174229062
3907,2017-09-10 19:00:00,322,1114,107,0.0,1059.6923,1055.405917000522
3908,2017-09-10 20:00:00,325,532,104,159.43277400000014,1107.2686,1103.3772114832293
3909,2017-09-10 21:00:00,330,343,105,356.08948399999997,1104.6876,1101.7992346102237
3910,2017-09-10 22:00:00,328,263,106,420.11935399999993,1082.4306,1072.42522975281
3911,2017-09-10 23:00:00,326,196,104,450.05838400000005,1038.8976,1039.9526266632092
3912,2017-09-11 00:00:00,233,34,89,678.698746,978.6594,979.5248743890728
3913,2017-09-11 01:00:00,224,34,88,662.897343,954.1627,948.9869169497557
3914,2017-09-11 02:00:00,224,33,85,634.590043,924.1927,926.0663719536562
3915,2017-09-11 03:00:00,222,33,85,619.201314,908.0746,914.2258225010437
3916,2017-09-11 04:00:00,219,33,87,601.9514100000001,891.249,893.7410805878233
3917,2017-09-11 05:00:00,220,33,88,598.5555150000001,890.1335,895.2838548679073
3918,2017-09-11 06:00:00,214,33,89,645.714147,928.3983,929.8482500054419
3919,2017-09-11 07:00:00,208,33,87,678.009866,950.0274,957.2513701554786
3920,2017-09-11 08:00:00,200,430,86,381.70066899999995,1066.1841,1056.276971549932
3921,2017-09-11 09:00:00,195,1642,86,0.0,1242.8669,1246.0119618149304
3922,2017-09-11 10:00:00,199,3314,88,0.0,1336.9737,1332.1585601046095
3923,2017-09-11 11:00:00,206,4111,86,0.0,1394.2653,1385.2896760503324
3924,2017-09-11 12:00:00,200,4078,89,0.0,1423.3065,1427.7927387514662
3925,2017-09-11 13:00:00,195,3917,89,0.0,1416.6817,1416.6025518710724
3926,2017-09-11 14:00:00,195,3788,88,0.0,1442.4417,1443.7368370819713
3927,2017-09-11 15:00:00,235,3544,91,0.0,1463.1296,1477.1088261375692
3928,2017-09-11 16:00:00,235,2957,88,0.0,1440.4254,1434.0331834530487
3929,2017-09-11 17:00:00,221,1519,90,0.0,1371.1182,1360.8784939028733
3930,2017-09-11 18:00:00,226,500,89,481.27216900000013,1256.5341,1261.661497957109
3931,2017-09-11 19:00:00,227,268,90,751.4938510000001,1274.4439,1269.0772824793673
3932,2017-09-11 20:00:00,229,175,89,869.7832670000001,1290.9663,1294.0420408361651
3933,2017-09-11 21:00:00,230,38,90,999.5476580000001,1275.0162,1265.6733847716225
3934,2017-09-11 22:00:00,225,36,91,968.5190640000002,1240.5496,1243.1504629931144
3935,2017-09-11 23:00:00,224,33,91,910.8311410000001,1183.6249,1176.3753009288548
3936,2017-09-12 00:00:00,342,52,104,659.155046,1102.7294,1106.4339487205357
3937,2017-09-12 01:00:00,339,50,103,608.1337810000001,1049.9209,1049.3385238047476
3938,2017-09-12 02:00:00,342,41,103,561.8672050000001,1001.4745,1004.7576233941362
3939,2017-09-12 03:00:00,341,34,102,534.0560730000001,966.9597,972.4141033579696
3940,2017-09-12 04:00:00,341,34,101,519.8090100000001,952.889,944.3923148894543
3941,2017-09-12 05:00:00,340,34,101,513.178213,945.8057,943.1484610294685
3942,2017-09-12 06:00:00,339,34,98,531.4073730000001,958.5297,949.3080569195048
3943,2017-09-12 07:00:00,340,34,98,520.1144280000001,949.1692,951.7008358270903
3944,2017-09-12 08:00:00,343,65,101,608.1781440000001,1066.9616,1057.0303235168271
3945,2017-09-12 09:00:00,342,361,102,502.284644,1265.8116,1258.2956129124789
3946,2017-09-12 10:00:00,343,858,103,77.35631900000003,1374.9691,1362.4639893551384
3947,2017-09-12 11:00:00,343,1323,102,0.0,1434.7267,1436.3489438334054
3948,2017-09-12 12:00:00,345,1525,102,0.0,1482.7844,1481.7921117849858
3949,2017-09-12 13:00:00,347,1390,103,0.0,1476.1606,1462.4240092755442
3950,2017-09-12 14:00:00,348,1037,104,21.933198000000026,1509.1222,1504.83760769333
3951,2017-09-12 15:00:00,348,743,102,356.834935,1520.3715,1505.9672781576649
3952,2017-09-12 16:00:00,350,390,102,716.6715119999999,1499.4968,1498.5174022484136
3953,2017-09-12 17:00:00,348,147,104,893.5242300000001,1418.747,1406.0116719933822
3954,2017-09-12 18:00:00,344,94,104,856.8898750000001,1328.1375,1317.592262311382
3955,2017-09-12 19:00:00,344,85,105,872.0075210000001,1334.0069,1329.417417030456
3956,2017-09-12 20:00:00,341,84,105,939.29987,1391.743,1384.25606276707
3957,2017-09-12 21:00:00,342,49,101,927.2619100000002,1342.699,1341.3148308246728
3958,2017-09-12 22:00:00,341,45,101,851.466144,1268.1616,1272.0191752864218
3959,2017-09-12 23:00:00,341,44,100,793.2315860000001,1212.7354,1217.8362363563986
3960,2017-09-13 00:00:00,324,607,92,133.38253700000007,1145.3693,1144.2300368324848
3961,2017-09-13 01:00:00,320,630,93,48.49736999999994,1087.493,1078.2547250749046
3962,2017-09-13 02:00:00,314,524,93,97.74455100000002,1020.6739,1012.8455780212895
3963,2017-09-13 03:00:00,302,477,95,142.24391000000003,1004.499,1013.9761839982356
3964,2017-09-13 04:00:00,301,452,96,139.58877899999996,977.0631,981.8370679195915
3965,2017-09-13 05:00:00,298,323,96,285.07184200000006,978.5338,978.8368353994543
3966,2017-09-13 06:00:00,286,183,96,476.64838900000007,1002.2921,993.0815509980038
3967,2017-09-13 07:00:00,284,133,98,553.594105,1022.8845,1024.2116004825634
3968,2017-09-13 08:00:00,288,387,98,391.104753,1131.8117,1130.6147952521283
3969,2017-09-13 09:00:00,281,1670,96,0.0,1280.3428,1285.4787496208396
3970,2017-09-13 10:00:00,281,3988,92,0.0,1339.5453,1351.4502138852322
3971,2017-09-13 11:00:00,279,4947,93,0.0,1399.7329,1391.8290483324297
3972,2017-09-13 12:00:00,278,5270,96,0.0,1417.5175,1425.908947083493
3973,2017-09-13 13:00:00,276,5405,100,0.0,1421.4644,1414.0848669520244
3974,2017-09-13 14:00:00,274,5414,99,0.0,1449.8699,1459.8618752181471
3975,2017-09-13 15:00:00,277,5300,99,0.0,1469.7916,1461.0372384296206
3976,2017-09-13 16:00:00,279,5026,103,0.0,1454.5356,1463.1674398129358
3977,2017-09-13 17:00:00,283,4586,103,0.0,1361.7588,1363.914303372548
3978,2017-09-13 18:00:00,286,3842,103,0.0,1275.3207,1280.048942965848
3979,2017-09-13 19:00:00,278,2393,105,0.0,1282.7878,1290.551475336355
3980,2017-09-13 20:00:00,266,1064,104,0.0,1321.5239,1325.4169097950503
3981,2017-09-13 21:00:00,270,714,103,228.356962,1296.5018,1301.9667724775272
3982,2017-09-13 22:00:00,271,673,104,220.73459200000008,1250.5088,1261.2882659384086
3983,2017-09-13 23:00:00,277,667,103,158.181345,1192.1205,1181.194382448367
3984,2017-09-14 00:00:00,278,667,102,78.38942099999994,1118.9169,1116.2030633425877
3985,2017-09-14 01:00:00,279,634,101,60.476252,1069.4828,1078.4931622280847
3986,2017-09-14 02:00:00,278,578,102,70.07261199999998,1022.2868,1030.041301547563
3987,2017-09-14 03:00:00,299,503,103,98.57829200000002,995.4388,992.8567927745464
3988,2017-09-14 04:00:00,318,446,101,122.68135299999999,977.5517,968.5370915885057
3989,2017-09-14 05:00:00,327,255,102,289.43086100000005,949.5329,943.6151996091025
3990,2017-09-14 06:00:00,331,128,98,450.02764600000006,969.8694,970.2572284652999
3991,2017-09-14 07:00:00,334,90,98,508.9098820000001,988.8898,992.5921335832701
3992,2017-09-14 08:00:00,328,361,97,345.55474300000003,1103.0227,1104.150305017178
3993,2017-09-14 09:00:00,327,1541,95,0.0,1296.6863,1290.5337843635873
3994,2017-09-14 10:00:00,325,3621,99,0.0,1416.0818,1416.8701811975232
3995,2017-09-14 11:00:00,323,4498,101,0.0,1475.0062,1474.5136048797135
3996,2017-09-14 12:00:00,319,4849,101,0.0,1514.2,1521.1475762541402
3997,2017-09-14 13:00:00,317,4800,102,0.0,1526.2778,1516.212776975922
3998,2017-09-14 14:00:00,316,4613,101,0.0,1525.1983,1511.9540758505073
3999,2017-09-14 15:00:00,314,4416,98,0.0,1499.6324,1512.3776426194254
4000,2017-09-14 16:00:00,306,4008,96,0.0,1425.9241,1432.4108330096333
4001,2017-09-14 17:00:00,290,3258,100,0.0,1360.5007,1355.9182931885405
4002,2017-09-14 18:00:00,304,2449,102,0.0,1280.013,1285.3963581596638
4003,2017-09-14 19:00:00,304,1453,101,0.0,1294.9373,1291.6873714336866
4004,2017-09-14 20:00:00,313,779,101,143.47114100000005,1324.6249,1321.5508848310258
4005,2017-09-14 21:00:00,315,586,100,305.5809550000001,1281.3495,1276.4646587106377
4006,2017-09-14 22:00:00,322,368,103,491.0889269999999,1243.5403,1239.2225372351559
4007,2017-09-14 23:00:00,329,241,102,569.083986,1194.0954,1198.570067645415
4008,2017-09-15 00:00:00,332,184,97,593.7794620000001,1157.7518,1165.4634246082992
4009,2017-09-15 01:00:00,327,164,100,547.067621,1092.8969,1093.7495649953669
4010,2017-09-15 02:00:00,330,157,99,503.9992140000001,1048.3846,1058.00350481444
4011,2017-09-15 03:00:00,332,134,99,495.41197600000004,1019.5064,1012.1379419033417
4012,2017-09-15 04:00:00,335,91,100,507.80091600000003,991.8724,991.8127706970582
4013,2017-09-15 05:00:00,333,93,101,499.337175,985.1075,979.6363922783513
4014,2017-09-15 06:00:00,324,74,98,556.5366690000001,1006.5841,1009.5641471032585
4015,2017-09-15 07:00:00,315,58,102,580.3218860000001,1007.4054,1012.911903836882
4016,2017-09-15 08:00:00,307,212,101,559.327287,1133.1443,1129.7930087108637
4017,2017-09-15 09:00:00,299,1091,101,0.0,1328.9318,1317.2139047499347
4018,2017-09-15 10:00:00,309,3051,100,0.0,1416.7076,1426.341081393528
4019,2017-09-15 11:00:00,311,4342,100,0.0,1484.8215,1481.6218078726463
4020,2017-09-15 12:00:00,304,4704,103,0.0,1501.2945,1492.4876329930967
4021,2017-09-15 13:00:00,306,4810,103,0.0,1453.6859,1450.5835586146432
4022,2017-09-15 14:00:00,311,4800,100,0.0,1436.9909,1429.6329184816886
4023,2017-09-15 15:00:00,309,4632,101,0.0,1432.5621,1427.9843390519263
4024,2017-09-15 16:00:00,311,4306,100,0.0,1385.6067,1382.1368213590222
4025,2017-09-15 17:00:00,316,3840,101,0.0,1331.5505,1339.82651161553
4026,2017-09-15 18:00:00,304,3302,101,0.0,1247.0772,1241.619331630083
4027,2017-09-15 19:00:00,315,2036,100,0.0,1291.7895,1284.2936877038828
4028,2017-09-15 20:00:00,323,946,102,0.0,1308.5618,1299.066091287453
4029,2017-09-15 21:00:00,330,668,99,211.54883500000003,1291.0815,1280.442469292933
4030,2017-09-15 22:00:00,333,646,96,181.91805700000012,1241.8973,1250.5172629050348
4031,2017-09-15 23:00:00,320,642,96,135.67774999999992,1182.475,1178.1604161616133
4032,2017-09-16 00:00:00,315,596,99,89.38828399999991,1092.0076,1089.2280692536212
4033,2017-09-16 01:00:00,313,504,100,135.17373400000002,1041.0126,1032.2246234677384
4034,2017-09-16 02:00:00,314,439,97,172.42862600000007,1008.1914,1010.859532012823
4035,2017-09-16 03:00:00,322,307,96,276.92877899999996,979.0631,969.8492826462532
4036,2017-09-16 04:00:00,328,109,97,469.8085300000001,965.017,964.2150357280656
4037,2017-09-16 05:00:00,325,106,95,474.2707720000001,961.1108,968.5908315702866
4038,2017-09-16 06:00:00,324,92,96,508.158327,978.2003,971.6302373928584
4039,2017-09-16 07:00:00,323,76,96,488.63304800000003,943.2872,949.4357852708736
4040,2017-09-16 08:00:00,322,288,97,341.184388,1020.0132,1018.9408133823142
4041,2017-09-16 09:00:00,324,1286,95,0.0,1144.7797,1150.3051191228371
4042,2017-09-16 10:00:00,319,3320,94,0.0,1247.9667,1253.4390432567109
4043,2017-09-16 11:00:00,317,4571,97,0.0,1304.734,1306.7429054487225
4044,2017-09-16 12:00:00,310,4910,94,0.0,1342.9341,1331.0530756639187
4045,2017-09-16 13:00:00,310,5122,97,0.0,1325.9622,1322.1694061912394
4046,2017-09-16 14:00:00,302,5116,98,0.0,1319.4221,1323.7644794806272
4047,2017-09-16 15:00:00,309,4830,99,0.0,1306.9583,1302.050353107796
4048,2017-09-16 16:00:00,309,4513,96,0.0,1263.9899,1261.3577970551346
4049,2017-09-16 17:00:00,315,4080,95,0.0,1241.531,1249.7857925031653
4050,2017-09-16 18:00:00,316,3466,95,0.0,1222.957,1226.250239929832
4051,2017-09-16 19:00:00,317,2118,95,0.0,1253.4591,1251.465202637495
4052,2017-09-16 20:00:00,317,949,92,0.0,1269.9484,1259.9611303638058
4053,2017-09-16 21:00:00,312,688,97,146.23832400000012,1231.1636,1231.7908076456893
4054,2017-09-16 22:00:00,311,655,97,139.0051930000001,1190.5277,1182.7849250688666
4055,2017-09-16 23:00:00,317,646,94,115.44299000000007,1162.911,1153.2290909428746
4056,2017-09-17 00:00:00,323,624,93,61.339859000000075,1096.2751,1085.5801149734389
4057,2017-09-17 01:00:00,320,510,89,143.98790999999994,1051.099,1049.4213588460905
4058,2017-09-17 02:00:00,317,418,88,203.07681,1009.309,1016.3523391681474
4059,2017-09-17 03:00:00,326,270,89,343.0126450000001,999.6905,993.0197394904201
4060,2017-09-17 04:00:00,313,127,87,482.797079,969.9331,970.701922706285
4061,2017-09-17 05:00:00,308,106,89,479.89462700000007,943.2703,945.2266771855368
4062,2017-09-17 06:00:00,306,82,81,494.193247,922.3883,913.573156401426
4063,2017-09-17 07:00:00,329,78,82,429.147715,882.7135,885.9445808247866
4064,2017-09-17 08:00:00,323,330,87,183.77977700000008,908.6053,915.4795947651388
4065,2017-09-17 09:00:00,329,1528,94,0.0,960.5462,964.4114341450257
4066,2017-09-17 10:00:00,328,3705,96,0.0,1016.8616,1012.20033390113
4067,2017-09-17 11:00:00,320,4823,95,0.0,1085.9984,1085.9670804384948
4068,2017-09-17 12:00:00,305,5171,94,0.0,1120.276,1129.2378176235052
4069,2017-09-17 13:00:00,317,5200,93,0.0,1130.1821,1120.8762654311035
4070,2017-09-17 14:00:00,321,5055,93,0.0,1131.4702,1123.6958174078106
4071,2017-09-17 15:00:00,320,4862,91,0.0,1117.4256,1119.8205945439079
4072,2017-09-17 16:00:00,325,4549,93,0.0,1109.0025,1113.7770878956703
4073,2017-09-17 17:00:00,331,4102,91,0.0,1127.5938,1118.598310919043
4074,2017-09-17 18:00:00,330,3304,89,0.0,1108.8827,1104.3552459601456
4075,2017-09-17 19:00:00,330,1903,89,0.0,1198.2909,1208.9533554453278
4076,2017-09-17 20:00:00,325,1022,90,0.0,1222.3424,1233.2148132471307
4077,2017-09-17 21:00:00,328,851,89,0.0,1218.0251,1225.205714918237
4078,2017-09-17 22:00:00,332,834,89,0.0,1205.9154,1207.9680331278944
4079,2017-09-17 23:00:00,333,788,89,0.0,1153.2582,1154.679118371456
4080,2017-09-18 00:00:00,332,740,86,0.0,1099.2544,1094.0541578103443
4081,2017-09-18 01:00:00,330,604,86,21.127579000000015,1039.3831,1043.698353606634
4082,2017-09-18 02:00:00,329,478,88,118.58033700000004,1003.7893,997.4315375023078
4083,2017-09-18 03:00:00,328,384,88,195.45749200000003,979.3188,980.5452858753431
4084,2017-09-18 04:00:00,329,346,89,209.20239200000003,955.9288,959.28870350889
4085,2017-09-18 05:00:00,333,297,87,259.43569600000006,955.0144,960.9414822590161
4086,2017-09-18 06:00:00,326,291,87,295.44232000000005,975.048,981.9519073193845
4087,2017-09-18 07:00:00,328,269,89,323.867776,983.1264,976.502123067008
4088,2017-09-18 08:00:00,330,441,93,266.2292300000001,1108.247,1114.4078070829921
4089,2017-09-18 09:00:00,331,1449,89,0.0,1284.5066,1290.8369959070283
4090,2017-09-18 10:00:00,328,3461,87,0.0,1392.0155,1386.9145700875047
4091,2017-09-18 11:00:00,328,4667,87,0.0,1446.5277,1450.847387753853
4092,2017-09-18 12:00:00,322,4946,91,0.0,1490.3751,1488.035647812122
4093,2017-09-18 13:00:00,323,5099,93,0.0,1490.0198,1495.9914830032496
4094,2017-09-18 14:00:00,319,5004,93,0.0,1512.4589,1519.9740311968235
4095,2017-09-18 15:00:00,317,4791,92,0.0,1505.0269,1512.138386740337
4096,2017-09-18 16:00:00,303,4735,90,0.0,1468.0815,1475.79810903256
4097,2017-09-18 17:00:00,316,4305,92,0.0,1406.4072,1398.596609703276
4098,2017-09-18 18:00:00,311,3474,93,0.0,1320.1295,1315.4192415756584
4099,2017-09-18 19:00:00,310,2006,94,0.0,1340.8921,1331.484558600998
4100,2017-09-18 20:00:00,308,944,96,0.0,1333.6494,1339.9249506758179
4101,2017-09-18 21:00:00,309,646,96,242.98530699999998,1273.9223,1285.3156335177307
4102,2017-09-18 22:00:00,309,609,94,258.8141779999999,1249.4442,1256.0295909393333
4103,2017-09-18 23:00:00,309,540,94,258.814832,1180.4448,1174.2645642989576
4104,2017-09-19 00:00:00,313,456,94,283.60535600000003,1123.1884,1113.0449157353373
4105,2017-09-19 01:00:00,295,348,92,377.6064109999999,1081.4279,1085.3084673070991
4106,2017-09-19 02:00:00,298,230,92,470.0011330000001,1051.1937,1042.3967803397652
4107,2017-09-19 03:00:00,305,196,93,461.330401,1017.2389,1014.2620315914231
4108,2017-09-19 04:00:00,308,154,93,466.0858530000001,982.6017,983.3931481862272
4109,2017-09-19 05:00:00,297,124,90,508.3672800000001,977.392,983.3979454435247
4110,2017-09-19 06:00:00,307,109,92,549.050549,1011.7161,1015.8672308403968
4111,2017-09-19 07:00:00,306,73,89,597.4062190000001,1016.0791,1017.3318397491363
4112,2017-09-19 08:00:00,309,226,88,555.7968860000002,1132.9054,1137.0466540302177
4113,2017-09-19 09:00:00,304,1244,89,0.0,1299.5901,1292.726322045476
4114,2017-09-19 10:00:00,304,3212,86,0.0,1417.3351,1406.6459771719
4115,2017-09-19 11:00:00,301,4552,87,0.0,1492.4314,1502.9880047756892
4116,2017-09-19 12:00:00,303,4988,90,0.0,1517.8897,1525.7789955488427
4117,2017-09-19 13:00:00,305,5146,93,0.0,1525.6278,1523.3826376771215
4118,2017-09-19 14:00:00,314,5214,93,0.0,1541.5446,1535.148662499566
4119,2017-09-19 15:00:00,315,5143,94,0.0,1528.4639,1519.7419476598207
4120,2017-09-19 16:00:00,318,4875,96,0.0,1497.8652,1510.8807873814492
4121,2017-09-19 17:00:00,317,4362,95,0.0,1415.9396,1409.3877385874302
4122,2017-09-19 18:00:00,306,3463,92,0.0,1320.9444,1321.7267072543596
4123,2017-09-19 19:00:00,315,1844,96,0.0,1335.914,1334.630549608387
4124,2017-09-19 20:00:00,314,850,94,103.84277400000012,1353.2686,1356.5899625400443
4125,2017-09-19 21:00:00,303,640,90,324.760813,1330.9457,1320.8106218768783
4126,2017-09-19 22:00:00,304,573,89,345.0737260000001,1282.5814,1273.757512818163
4127,2017-09-19 23:00:00,314,494,93,360.5149929999999,1231.7477,1234.3532026869593
4128,2017-09-20 00:00:00,324,337,95,442.8202390000001,1162.2571,1166.4208248609857
4129,2017-09-20 01:00:00,329,212,94,494.21679100000017,1088.4099,1099.033272266815
4130,2017-09-20 02:00:00,327,153,93,522.1917500000001,1052.075,1044.4272088475946
4131,2017-09-20 03:00:00,329,99,91,551.1241650000001,1024.6185,1032.6157395678786
4132,2017-09-20 04:00:00,328,98,91,534.812533,1007.6537,1008.524697837715
4133,2017-09-20 05:00:00,326,95,92,525.43123,995.047,990.0733584924182
4134,2017-09-20 06:00:00,323,88,92,558.8105180000001,1015.6702,1013.0158841341707
4135,2017-09-20 07:00:00,322,73,93,566.6893650000001,1007.8985,998.6679796036184
4136,2017-09-20 08:00:00,317,226,96,505.28138099999995,1102.5609,1106.246279126557
4137,2017-09-20 09:00:00,319,1284,90,0.0,1277.3016,1270.2483917366737
4138,2017-09-20 10:00:00,317,3087,93,0.0,1360.7259,1371.958649023422
4139,2017-09-20 11:00:00,310,4497,90,0.0,1451.2005,1464.9077975219996
4140,2017-09-20 12:00:00,310,5015,93,0.0,1483.3618,1489.9578773189721
4141,2017-09-20 13:00:00,299,5161,94,0.0,1479.6869,1478.395603272112
4142,2017-09-20 14:00:00,298,5184,94,0.0,1501.2833,1507.2721921323725
4143,2017-09-20 15:00:00,304,5087,93,0.0,1506.5161,1520.989543955404
4144,2017-09-20 16:00:00,310,4793,94,0.0,1464.8365,1471.9116138162765
4145,2017-09-20 17:00:00,311,4202,96,0.0,1387.6737,1394.546035904742
4146,2017-09-20 18:00:00,304,3226,100,0.0,1284.1783,1280.8572859288386
4147,2017-09-20 19:00:00,289,1689,99,0.0,1323.79,1318.8984576593205
4148,2017-09-20 20:00:00,296,835,99,109.88039300000008,1330.8077,1323.2070073564785
4149,2017-09-20 21:00:00,305,628,99,280.6043679999999,1289.4352,1297.9274816370876
4150,2017-09-20 22:00:00,307,551,96,318.826199,1246.5011,1245.834288105592
4151,2017-09-20 23:00:00,300,452,97,375.6578180000001,1193.6402,1187.2924665173657
4152,2017-09-21 00:00:00,299,306,95,451.698507,1114.4023,1117.9774666837513
4153,2017-09-21 01:00:00,301,200,95,517.4445820000001,1070.7198,1078.3967811801767
4154,2017-09-21 02:00:00,301,96,91,580.283518,1020.3702,1028.036249656986
4155,2017-09-21 03:00:00,302,88,92,567.723012,1002.8468,995.3111755494042
4156,2017-09-21 04:00:00,298,86,97,552.428677,987.8153,981.7078566706301
4157,2017-09-21 05:00:00,299,83,95,550.122346,981.6994,988.441289011256
4158,2017-09-21 06:00:00,300,60,93,594.367953,998.2917,1001.5226291623588
4159,2017-09-21 07:00:00,301,61,93,599.394161,1004.9029,1004.3657191706945
4160,2017-09-21 08:00:00,299,238,95,534.8232150000001,1122.6635,1131.5843372510458
4161,2017-09-21 09:00:00,297,1188,96,0.0,1241.2491,1237.4237701516352
4162,2017-09-21 10:00:00,297,2851,94,0.0,1303.8219,1296.994609580491
4163,2017-09-21 11:00:00,291,4365,93,0.0,1351.3177,1339.1087889087853
4164,2017-09-21 12:00:00,290,4798,93,0.0,1388.7506,1387.661314815001
4165,2017-09-21 13:00:00,292,4915,94,0.0,1391.1086,1379.3355090912444
4166,2017-09-21 14:00:00,293,4832,94,0.0,1418.1722,1427.479686492249
4167,2017-09-21 15:00:00,299,4391,96,0.0,1429.2913,1422.7057323278118
4168,2017-09-21 16:00:00,305,3820,99,0.0,1403.2263,1401.650603386099
4169,2017-09-21 17:00:00,316,3261,98,0.0,1338.2843,1333.8605743838586
4170,2017-09-21 18:00:00,315,2427,97,0.0,1261.1954,1269.2145137347757
4171,2017-09-21 19:00:00,319,1065,98,0.0,1286.9642,1289.4025535066799
4172,2017-09-21 20:00:00,322,456,98,475.67272999999994,1312.397,1302.2022042826438
4173,2017-09-21 21:00:00,324,277,99,636.7393050000002,1284.1645,1278.3914775131927
4174,2017-09-21 22:00:00,320,242,96,640.49926,1245.614,1253.9592271338176
4175,2017-09-21 23:00:00,308,242,94,606.126219,1200.0791,1200.166394745493
4176,2017-09-22 00:00:00,311,218,94,533.827609,1112.7501,1102.3544602889178
4177,2017-09-22 01:00:00,318,161,93,526.915592,1055.4088,1053.342424288909
4178,2017-09-22 02:00:00,318,111,94,528.534133,1007.8937,999.4367180398732
4179,2017-09-22 03:00:00,305,79,94,554.4547689999999,986.6741,979.3555510699377
4180,2017-09-22 04:00:00,306,72,93,527.042686,954.5254,954.2474670975195
4181,2017-09-22 05:00:00,309,72,95,504.761996,939.0844,941.921040926338
4182,2017-09-22 06:00:00,308,71,94,529.581078,958.8542,966.9026008353472
4183,2017-09-22 07:00:00,308,74,93,554.7472160000001,983.9424,986.8150450361012
4184,2017-09-22 08:00:00,306,179,95,581.8316450000001,1113.7905,1112.4967954796944
4185,2017-09-22 09:00:00,292,902,98,0.0,1272.1256,1269.6084544016067
4186,2017-09-22 10:00:00,285,2145,97,0.0,1354.1648,1364.889019577528
4187,2017-09-22 11:00:00,292,3681,98,0.0,1428.1904,1434.8420675780221
4188,2017-09-22 12:00:00,305,4331,95,0.0,1435.8324,1449.119359345916
4189,2017-09-22 13:00:00,314,4556,97,0.0,1437.3731,1428.2608142866382
4190,2017-09-22 14:00:00,324,4513,96,0.0,1459.2067,1448.8842866861864
4191,2017-09-22 15:00:00,323,4428,91,0.0,1463.8613,1456.2434625833305
4192,2017-09-22 16:00:00,323,4322,93,0.0,1468.0289,1457.2616062222908
4193,2017-09-22 17:00:00,311,3814,96,0.0,1414.7673,1406.70676589428
4194,2017-09-22 18:00:00,314,2869,94,0.0,1314.6373,1320.7865948544681
4195,2017-09-22 19:00:00,332,1462,95,0.0,1348.5416,1360.2379965201899
4196,2017-09-22 20:00:00,311,813,96,150.3612489999999,1357.9461,1353.7703682888286
4197,2017-09-22 21:00:00,292,603,98,341.84863399999995,1306.6226,1314.8386374295003
4198,2017-09-22 22:00:00,289,491,97,417.09525799999994,1259.6562,1264.4200258062185
4199,2017-09-22 23:00:00,279,439,97,453.9192729999999,1231.4397,1231.9324310347185
4200,2017-09-23 00:00:00,302,290,97,522.2840729999999,1168.1597,1172.1966172987463
4201,2017-09-23 01:00:00,311,237,95,497.5393290000001,1099.4581,1105.9358861456942
4202,2017-09-23 02:00:00,313,121,95,565.0413940000001,1047.3866,1037.6701027389743
4203,2017-09-23 03:00:00,316,106,95,540.8538580000001,1013.1962,1004.2647232524886
4204,2017-09-23 04:00:00,312,81,94,558.825015,999.6835,995.999595596715
4205,2017-09-23 05:00:00,324,71,95,541.165707,986.4823,986.939724761462
4206,2017-09-23 06:00:00,328,71,96,537.0767900000001,987.731,992.0250683219214
4207,2017-09-23 07:00:00,309,78,94,541.893718,978.1502,979.7836794083909
4208,2017-09-23 08:00:00,267,207,98,475.792085,1008.5065,1010.8999498129809
4209,2017-09-23 09:00:00,265,1021,97,0.0,1116.7042,1113.233979161463
4210,2017-09-23 10:00:00,252,2581,98,0.0,1198.8294,1187.4523792179891
4211,2017-09-23 11:00:00,249,4065,96,0.0,1273.8977,1274.5676391252869
4212,2017-09-23 12:00:00,248,4593,88,0.0,1300.7717,1309.5296987468805
4213,2017-09-23 13:00:00,245,4869,88,0.0,1287.4521,1284.8239702166609
4214,2017-09-23 14:00:00,236,4896,90,0.0,1250.9402,1252.1184387883095
4215,2017-09-23 15:00:00,231,4803,92,0.0,1238.3299,1236.3779259308558
4216,2017-09-23 16:00:00,233,4658,89,0.0,1210.0598,1201.4023896431197
4217,2017-09-23 17:00:00,230,4184,88,0.0,1211.5916,1201.0400154412143
4218,2017-09-23 18:00:00,234,3225,90,0.0,1175.8423,1182.532597805286
4219,2017-09-23 19:00:00,236,1665,89,0.0,1233.1943,1231.6771106138665
4220,2017-09-23 20:00:00,242,846,85,96.13560199999992,1261.1978,1265.438593990029
4221,2017-09-23 21:00:00,244,664,85,262.491511,1233.8179,1246.1542820251602
4222,2017-09-23 22:00:00,245,561,86,333.09767800000003,1197.5942,1196.921143019954
4223,2017-09-23 23:00:00,243,455,85,418.2880450000001,1166.7505,1177.9523672820726
4224,2017-09-24 00:00:00,239,322,86,510.844741,1115.6649,1109.2645231343859
4225,2017-09-24 01:00:00,233,198,83,604.1745740000001,1068.2886,1077.0102075007449
4226,2017-09-24 02:00:00,239,144,85,615.650857,1032.8173,1024.8942356554317
4227,2017-09-24 03:00:00,232,143,84,592.01606,1002.134,995.0845458359232
4228,2017-09-24 04:00:00,250,144,88,544.951822,981.9558,974.3114362010712
4229,2017-09-24 05:00:00,250,145,87,523.492883,962.2687,956.1196915105905
4230,2017-09-24 06:00:00,249,144,88,511.65820800000006,950.4112,946.1020835493764
4231,2017-09-24 07:00:00,248,115,87,493.6474840000001,902.8876,898.6517715721856
4232,2017-09-24 08:00:00,249,243,88,373.8392620000001,922.9718,915.8537608093391
